Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
TUP,Tupperware Brands Corporation,51.58,2624775754,n/a,n/a,Consumer Non-Durables,Plastic Products,https://www.nasdaq.com/symbol/tup
TKC,Turkcell Iletisim Hizmetleri AS,10.03,8826400000,n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/tkc
TPB,"Turning Point Brands, Inc.",21.52,413394745.4,n/a,2016,Consumer Non-Durables,Tobacco,https://www.nasdaq.com/symbol/tpb
TRQ,Turquoise Hill Resources Ltd.,2.81,5654603658,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/trq
TPC,Tutor Perini Corporation,22.55,1122561776,n/a,n/a,Basic Industries,General Bldg Contractors - Nonresidential Bldgs,https://www.nasdaq.com/symbol/tpc
TWLO,Twilio Inc.,33.52,3118356047,n/a,2016,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/twlo
TWTR,"Twitter, Inc.",32.66,24259638094,n/a,2013,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/twtr
TWO,Two Harbors Investments Corp,15.34,2676777645,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/two
TWO^A,Two Harbors Investments Corp,25.93,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/two^a
TWO^B,Two Harbors Investments Corp,24.8,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/two^b
TWO^C,Two Harbors Investments Corp,23.95,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/two^c
TYL,"Tyler Technologies, Inc.",206.47,7756693659,n/a,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/tyl
TSN,"Tyson Foods, Inc.",75.08,27592917184,n/a,n/a,Consumer Non-Durables,Meat/Poultry/Fish,https://www.nasdaq.com/symbol/tsn
USB,U.S. Bancorp,55.49,92085164801,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/usb
USB^A,U.S. Bancorp,904.38,0,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/usb^a
USB^H,U.S. Bancorp,22.11,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/usb^h
USB^M,U.S. Bancorp,27.8,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/usb^m
USB^O,U.S. Bancorp,24.75,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/usb^o
USPH,"U.S. Physical Therapy, Inc.",78.7,990137449.4,n/a,1992,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/usph
SLCA,"U.S. Silica Holdings, Inc.",26.03,2114372727,n/a,2012,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/slca
UBS,UBS AG,19.42,72257839929,n/a,2014,Finance,Major Banks,https://www.nasdaq.com/symbol/ubs
UGI,UGI Corporation,44.15,7638581831,n/a,n/a,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/ugi
UGP,Ultrapar Participacoes S.A.,24.34,13542900037,n/a,n/a,Public Utilities,Oil/Gas Transmission,https://www.nasdaq.com/symbol/ugp
UMH,"UMH Properties, Inc.",12.26,428202065.3,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/umh
UMH^B,"UMH Properties, Inc.",26.05,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/umh^b
UMH^C,"UMH Properties, Inc.",24.8508,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/umh^c
UMH^D,"UMH Properties, Inc.",23.98,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/umh^d
UA,"Under Armour, Inc.",15.3,6757977197,n/a,2016,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/ua
UAA,"Under Armour, Inc.",17.02,7517697509,n/a,n/a,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/uaa
UFI,"Unifi, Inc.",35.42,648101062.8,n/a,n/a,Consumer Non-Durables,Textiles,https://www.nasdaq.com/symbol/ufi
UNF,Unifirst Corporation,158.95,3225111554,n/a,n/a,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/unf
UN,Unilever NV,53.77,1.47271E+11,n/a,n/a,Basic Industries,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/un
UL,Unilever PLC,52.76,1.44504E+11,n/a,n/a,Basic Industries,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/ul
UNP,Union Pacific Corporation,134.97,1.05183E+11,n/a,n/a,Transportation,Railroads,https://www.nasdaq.com/symbol/unp
UIS,Unisys Corporation,11.45,577919296.5,n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/uis
UNT,Unit Corporation,22.16,1171813266,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/unt
UAL,"United Continental Holdings, Inc.",67.57,20017777033,n/a,n/a,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/ual
UDR,"United Dominion Realty Trust, Inc.",34.14,9154983390,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/udr
UMC,United Microelectronics Corporation,2.42,5916416000,n/a,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/umc
UPS,"United Parcel Service, Inc.",105.61,91007449246,n/a,1999,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/ups
URI,"United Rentals, Inc.",179.09,15120150525,n/a,1997,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/uri
USM,United States Cellular Corporation,36.41,3099359160,n/a,1988,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/usm
UZA,United States Cellular Corporation,25.33,0,n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/uza
UZB,United States Cellular Corporation,25.67,0,n/a,2014,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/uzb
UZC,United States Cellular Corporation,26,0,n/a,2015,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/uzc
X,United States Steel Corporation,43.52,7615759073,n/a,n/a,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/x
UTX,United Technologies Corporation,133.15,1.0649E+11,n/a,n/a,Capital Goods,Aerospace,https://www.nasdaq.com/symbol/utx
UNH,UnitedHealth Group Incorporated,230.16,2.22717E+11,n/a,n/a,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/unh
UTL,UNITIL Corporation,44.26,655797366.1,n/a,n/a,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/utl
UNVR,Univar Inc.,27.84,3924617244,n/a,2015,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/unvr
UVV,Universal Corporation,50.6,1267308929,n/a,n/a,Consumer Services,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/uvv
UHT,Universal Health Realty Income Trust,58.68,805947384.2,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/uht
UHS,"Universal Health Services, Inc.",116.41,11048687876,n/a,n/a,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/uhs
UVE,UNIVERSAL INSURANCE HOLDINGS INC,30.1,1045523500,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/uve
UTI,Universal Technical Institute Inc,2.63,65775579.38,n/a,2003,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/uti
UNM,Unum Group,51.73,11512361483,n/a,n/a,Finance,Accident &Health Insurance,https://www.nasdaq.com/symbol/unm
UE,Urban Edge Properties,22.08,2513248338,n/a,2015,Finance,Real Estate,https://www.nasdaq.com/symbol/ue
UBA,Urstadt Biddle Properties Inc.,17.88,708771693,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/uba
UBP,Urstadt Biddle Properties Inc.,15.75,624337481.3,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ubp
UBP^G,Urstadt Biddle Properties Inc.,25.4764,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ubp^g
UBP^H,Urstadt Biddle Properties Inc.,24.8,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ubp^h
USFD,US Foods Holding Corp.,32.85,7052675036,n/a,2016,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/usfd
USAC,"USA Compression Partners, LP",18.21,1132560115,n/a,2013,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/usac
USNA,"USANA Health Sciences, Inc.",77.4,1857023293,n/a,n/a,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/usna
USDP,USD Partners LP,11.5,297833877,n/a,2014,Transportation,Railroads,https://www.nasdaq.com/symbol/usdp
USG,USG Corporation,34.33,4842469576,n/a,n/a,Capital Goods,Building Materials,https://www.nasdaq.com/symbol/usg
BIF,"USLIFE Income Fund, Inc.",11.14,1181918541,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bif
VFC,V.F. Corporation,75.75,29932542280,n/a,n/a,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/vfc
EGY,Vaalco Energy Inc,0.83,48818965.73,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/egy
MTN,"Vail Resorts, Inc.",210.72,8527450675,n/a,1997,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/mtn
VALE,VALE S.A.,14.2,75039541904,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vale
VRX,"Valeant Pharmaceuticals International, Inc.",18.68,6505507952,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vrx
VLO,Valero Energy Corporation,92.46,40458772268,n/a,n/a,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/vlo
VLP,Valero Energy Partners LP,39.57,2740466726,n/a,2013,Energy,Natural Gas Distribution,https://www.nasdaq.com/symbol/vlp
VHI,"Valhi, Inc.",5.84,1980758342,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/vhi
VR,"Validus Holdings, Ltd.",67.5,5522629343,n/a,2007,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/vr
VR^A,"Validus Holdings, Ltd.",25.6603,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vr^a
VR^B,"Validus Holdings, Ltd.",25.66,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vr^b
VLY,Valley National Bancorp,12.87,4240264112,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/vly
VLY.WS,Valley National Bancorp,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vly.ws
VLY^A,Valley National Bancorp,27.32,0,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/vly^a
VLY^B,Valley National Bancorp,25.76,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vly^b
VMI,"Valmont Industries, Inc.",149.25,3374196240,n/a,n/a,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/vmi
VVV,Valvoline Inc.,23.36,4673535967,n/a,2016,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/vvv
VAR,"Varian Medical Systems, Inc.",121.17,11062851535,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/var
VGR,Vector Group Ltd.,20.41,2758995757,n/a,n/a,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/vgr
VVC,Vectren Corporation,63.07,5234960800,n/a,n/a,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/vvc
VEC,"Vectrus, Inc.",28.41,315764251.9,n/a,2014,Consumer Services,Diversified Commercial Services,https://www.nasdaq.com/symbol/vec
VEDL,Vedanta  Limited,20.91,19431632869,n/a,2013,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/vedl
VEEV,Veeva Systems Inc.,61.55,8699681284,n/a,2013,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/veev
VNTR,Venator Materials PLC,19.55,2077834019,n/a,2017,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/vntr
VTRB,"Ventas Realty, Limited Partnership // Ventas Capital Corporati",25.05,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/vtrb
VTR,"Ventas, Inc.",50.51,17990953900,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/vtr
VER,VEREIT Inc.,6.89,6712431196,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ver
VER^F,VEREIT Inc.,24.93,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ver^f
PAY,"Verifone Systems, Inc.",16.67,1839559938,n/a,2005,Miscellaneous,Office Equipment/Supplies/Services,https://www.nasdaq.com/symbol/pay
VRTV,Veritiv Corporation,25.35,398000171.4,n/a,2014,Consumer Services,Paper,https://www.nasdaq.com/symbol/vrtv
VZ,Verizon Communications Inc.,48.29,1.96996E+11,n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/vz
VZA,Verizon Communications Inc.,25.76,0,n/a,2014,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/vza
VET,Vermilion Energy Inc.,34.56,4220431741,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/vet
VRS,Verso Corporation,17.19,592289580.9,n/a,2016,Basic Industries,Paper,https://www.nasdaq.com/symbol/vrs
VSM,"Versum Materials, Inc.",37.39,4073063236,n/a,2016,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/vsm
VVI,Viad Corp,53,1081808440,n/a,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/vvi
VICI,VICI Properties Inc.,19.82,7150638551,n/a,2018,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/vici
VCO,Vina Concha Y Toro,43.805,1636129848,n/a,1994,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/vco
VNCE,Vince Holding Corp.,8.49,98618481.6,n/a,2013,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/vnce
VIPS,Vipshop Holdings Limited,18.95,12305185058,n/a,2012,Consumer Services,Catalog/Specialty Distribution,https://www.nasdaq.com/symbol/vips
ZTR,Virtus Global Dividend & Income Fund Inc.,11.67,284620540.3,n/a,1988,n/a,n/a,https://www.nasdaq.com/symbol/ztr
VGI,Virtus Global Multi-Sector Income Fund,15.22,171304691.9,n/a,2012,n/a,n/a,https://www.nasdaq.com/symbol/vgi
ZF,Virtus Total Return Fund Inc.,11.2,241106768,n/a,1986,n/a,n/a,https://www.nasdaq.com/symbol/zf
V,Visa Inc.,122.93,2.77441E+11,n/a,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/v
VSH,"Vishay Intertechnology, Inc.",18.35,2644329429,n/a,n/a,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/vsh
VPG,"Vishay Precision Group, Inc.",30.9,410709358.5,n/a,n/a,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/vpg
VSTO,Vista Outdoor Inc.,18.15,1040707914,n/a,2015,Capital Goods,Ordnance And Accessories,https://www.nasdaq.com/symbol/vsto
VST,Vistra Energy Corp.,19.02,8132576013,n/a,n/a,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/vst
VSI,"Vitamin Shoppe, Inc",4.15,99506035.7,n/a,2009,Consumer Non-Durables,Food Chains,https://www.nasdaq.com/symbol/vsi
VSLR,"Vivint Solar, Inc.",3.05,350025676.9,n/a,2014,Capital Goods,Building Products,https://www.nasdaq.com/symbol/vslr
VMW,"Vmware, Inc.",126.42,50964714051,n/a,2007,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/vmw
VOC,VOC Energy Trust,5.06,86020000,n/a,2011,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/voc
VCRA,"Vocera Communications, Inc.",27.03,789733158.4,n/a,2012,Consumer Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/vcra
VG,Vonage Holdings Corp.,10.55,2412482331,n/a,2006,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/vg
VNO,Vornado Realty Trust,67.67,12856207671,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/vno
VNO^K,Vornado Realty Trust,24.94,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vno^k
VNO^L,Vornado Realty Trust,23.83,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vno^l
VNO^M,Vornado Realty Trust,23,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/vno^m
VJET,voxeljet AG,3.35,62310000,n/a,2013,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/vjet
IAE,Voya Asia Pacific High Dividend Equity Income Fund,10.81,131090070.2,n/a,2007,n/a,n/a,https://www.nasdaq.com/symbol/iae
IHD,Voya Emerging Markets High Income Dividend Equity Fund,9.53,181326833.5,n/a,2011,n/a,n/a,https://www.nasdaq.com/symbol/ihd
VOYA,"Voya Financial, Inc.",51.04,8778880000,n/a,2013,Finance,Life Insurance,https://www.nasdaq.com/symbol/voya
IGA,Voya Global Advantage and Premium Opportunity Fund,11.31,207508166.6,n/a,2005,n/a,n/a,https://www.nasdaq.com/symbol/iga
IGD,Voya Global Equity Dividend and Premium Opportunity Fund,7.61,738759173.8,n/a,2005,n/a,n/a,https://www.nasdaq.com/symbol/igd
IDE,"Voya Infrastructure, Industrials and Materials Fund",16.16,311543452.6,n/a,2010,n/a,n/a,https://www.nasdaq.com/symbol/ide
IID,Voya International High Dividend Equity Income Fund,7.2399,60892105.66,n/a,2007,n/a,n/a,https://www.nasdaq.com/symbol/iid
IRR,Voya Natural Resources Equity Income Fund,6.03,136259807.5,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/irr
PPR,Voya Prime Rate Trust,5.14,759628731.7,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ppr
VMC,Vulcan Materials Company,121.69,16097698858,n/a,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/vmc
WTI,"W&T Offshore, Inc.",4,551286976,n/a,2005,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/wti
WPC,W.P. Carey Inc.,60.67,6486197788,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/wpc
WRB,W.R. Berkley Corporation,69.04,8389395600,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/wrb
WRB^B,W.R. Berkley Corporation,25.15,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/wrb^b
WRB^C,W.R. Berkley Corporation,25.67,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/wrb^c
WRB^D,W.R. Berkley Corporation,25.27,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/wrb^d
GRA,W.R. Grace & Co.,67.72,4590089365,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/gra
GWW,"W.W. Grainger, Inc.",266.19,14994180042,n/a,n/a,Consumer Services,Office Equipment/Supplies/Services,https://www.nasdaq.com/symbol/gww
WNC,Wabash National Corporation,23.31,1374781236,n/a,1991,Capital Goods,Construction/Ag Equipment/Trucks,https://www.nasdaq.com/symbol/wnc
WBC,Wabco Holdings Inc.,141.24,7590417257,n/a,n/a,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/wbc
WDR,"Waddell & Reed Financial, Inc.",20.66,1722446079,n/a,1998,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/wdr
WAGE,"WageWorks, Inc.",55.05,2181991307,n/a,2012,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/wage
WD,"Walker & Dunlop, Inc.",49.02,1522783996,n/a,2010,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/wd
WMT,Walmart Inc.,92.89,2.75176E+11,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/wmt
DIS,Walt Disney Company (The),107.25,1.61269E+11,n/a,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/dis
HCC,"Warrior Met Coal, Inc.",32,1705103040,n/a,2017,Energy,Coal Mining,https://www.nasdaq.com/symbol/hcc
WPG,Washington Prime Group Inc.,6.82,1267097491,n/a,2014,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/wpg
WPG^H,Washington Prime Group Inc.,22.33,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/wpg^h
WPG^I,Washington Prime Group Inc.,21.35,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/wpg^i
WRE,Washington Real Estate Investment Trust,26.06,2045656916,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/wre
WCN,"Waste Connections, Inc.",71.06,18735619057,n/a,n/a,Public Utilities,Environmental Services,https://www.nasdaq.com/symbol/wcn
WM,"Waste Management, Inc.",85.49,37074779830,n/a,n/a,Public Utilities,Environmental Services,https://www.nasdaq.com/symbol/wm
WAT,Waters Corporation,208.47,16580247846,n/a,1995,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/wat
WSO,"Watsco, Inc.",168.49,6022193000,n/a,n/a,Consumer Durables,Industrial Machinery/Components,https://www.nasdaq.com/symbol/wso
WSO.B,"Watsco, Inc.",n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/wso.b
WTS,"Watts Water Technologies, Inc.",78.2,2666892292,n/a,1986,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/wts
W,Wayfair Inc.,75.25,6609317817,n/a,2014,Consumer Services,Catalog/Specialty Distribution,https://www.nasdaq.com/symbol/w
WFT,Weatherford International plc,3,2980847691,n/a,n/a,Energy,Metal Fabrications,https://www.nasdaq.com/symbol/wft
WBS,Webster Financial Corporation,56.42,5196338420,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/wbs
WBS^F,Webster Financial Corporation,23.95,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/wbs^f
WEC,"WEC Energy Group, Inc.",61.85,19518290494,n/a,n/a,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/wec
WTW,Weight Watchers International Inc,73.47,4741034602,n/a,2001,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/wtw
WRI,Weingarten Realty Investors,27.68,3554904617,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/wri
WMK,"Weis Markets, Inc.",38.18,1026982554,n/a,n/a,Consumer Services,Food Chains,https://www.nasdaq.com/symbol/wmk
WBT,"Welbilt, Inc.",22.01,3069195433,n/a,2016,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/wbt
WCG,"WellCare Health Plans, Inc.",192.05,8551823450,n/a,2004,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/wcg
WFC,Wells Fargo & Company,59.17,2.89437E+11,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/wfc
WFC.WS,Wells Fargo & Company,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/wfc.ws
WFC^J,Wells Fargo & Company,26.18,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/wfc^j
WFC^L,Wells Fargo & Company,1275,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/wfc^l
WFC^N,Wells Fargo & Company,24.53,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/wfc^n
WFC^O,Wells Fargo & Company,24.56,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/wfc^o
WFC^P,Wells Fargo & Company,24.53,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/wfc^p
